id,categoryName,latitude,longitude,title,stars,averageRating,cleanedText,sentiment
132,Hospital,33.6749541,73.0661674,Shifa International Hospitals Limited,1.0,3.4,I consulted multiple dermatologists at Shifa International Hospital for pigmentation treatment but unfortunately I didnt see any noticeable improvement The recommendations varied with some prescribing skin brightening products and others suggested hydrafacial yet none of the treatments proved effective Overall my experience was disappointing as the treatments didnt deliver the expected results,Negative
133,Hospital,33.6749541,73.0661674,Shifa International Hospitals Limited,1.0,3.4,Very bad hospital their services are so bad the name of the hospital is big but the service is zero,Negative
134,Hospital,33.6749541,73.0661674,Shifa International Hospitals Limited,3.0,3.4,OK service neither great nor poor,Neutral
135,Hospital,33.6749541,73.0661674,Shifa International Hospitals Limited,1.0,3.4,The doctor at Shifa International Hospital is good but the rest of the staff is not good The treatment that was available five years ago is not available now It is worse than in a government hospital,Negative
136,Hospital,33.6749541,73.0661674,Shifa International Hospitals Limited,5.0,3.4,Excellent service Highly recommended,Positive
137,Hospital,33.6749541,73.0661674,Shifa International Hospitals Limited,5.0,3.4,Very good,Positive
138,Hospital,33.6749541,73.0661674,Shifa International Hospitals Limited,3.0,3.4,OK service neither great nor poor,Neutral
139,Hospital,33.6749541,73.0661674,Shifa International Hospitals Limited,3.0,3.4,"Hospital is equipped with each and every facility However its a very expensive hospital Facilities are good compared to any local hospitals but highly expensive Good if you are covered under a panel or health insurance
Few things should be improved at such expensive hospital
1 Zero parking availability Specially in weekdays at times of opd Also you have to park your car long away from hospital if you dont want to give your car to valet
2 Sitting spaces are very limited all accross the hospital You have to stand at most of the places There should be chairs placed in corridors
3 Cafe is very very very expensive even more than hospital and their behaviour is very rude Also food taste is not good even tea is not fresh available Same for tuck shops Also you cant order food online as they dont allow outside food This should be improved and people should be allowed to order online at least and eat in cafeteria",Neutral
140,Hospital,33.6749541,73.0661674,Shifa International Hospitals Limited,1.0,3.4,"So went for an MRI at 9PM The reception eveningnight staff was talking loudly like it was some government setup There was no water in the dispensers or any cup The staff that places the IV and checks you in for the MRI scan is rude and unempathetic Total government setup vibes I dont know who is watching over this whole hospital Its all money and no gains for the patients

They charge double than what ANY facility in the country charges and they dont give the MRI films with the report as well you have to buy them for surplus fee separately their online portal doesnt upload the MRI images either its not like the radiologists report is any better than other facilities BTW their 1030 off night deals are only available when you ASK them otherwise they try their best to make the patient avoid that

My appointment was at 9 but they started the scan by 1015 One has to walk a whole floor and down and wait there for 30 minutes to get turn The MRI machine is very old very loud the headphones dont work and uncomfortable Other facilities do better

After the scan the nurse told me she is staying there only for me and it was her off time  like  I am the patient here Please talk to your manager

One thing you all will notice how all their doctors suddenly can only interpret imaging results that are solely from Shifa like they graduates learning on these machines I bet its a commission based system My every visit costs 50k PKR which is impossible to manage And still their staff doctors dont have a definitive answer",Negative
141,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,1.0,4.4,Booked my appointment and when I reached there and waited for half hour I was told that doctor had left and my patient was not checked  it was a shocking behaviour,Negative
142,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,5.0,4.4,Perfect service Couldnt ask for more,Positive
143,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,1.0,4.4,Wait time was too much,Negative
144,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,5.0,4.4,The experience was excellent The doctors were very kind Including OPD staff members supervisor and Doctor Shazli,Positive
145,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,4.0,4.4,Great hospital,Positive
146,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,3.0,4.4,So cute,Neutral
147,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,1.0,4.4,Pathetic and poor service they didnt even respond properly on time I tried six hour for radiology appointment on panel but they didnt even correspond properly and Keep me waiting till now,Negative
148,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,5.0,4.4,Perfect service Couldnt ask for more,Positive
149,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,1.0,4.4,"Guys they have a modern building but incompetent doctors Better to visit PIMS you will have to stand up in lines but you will get excellent doctors there
Yesterday 10 March 2025 I visited to see an ENT coz I was having rash under the ear and some soars on my lips and tounge The ENT specialist Dr Umer checked in less then a minute and prescibed  antibiotics and pain killer and somogel I eexplicitly mentioned him that I am not having any pain
Next day the symptoms got worse I checked with another medical specialist and he said this is Herpes caused by a virus The new doctor was surprised on how come the ENT did miss these symptoms
All in all this is my second experience and first one was even more worse
I would rather prefer to visit PIMS next time atleast they have good doctors",Negative
150,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,1.0,4.4,"Advance International Hospital  AVOID THIS HOSPITAL AT ALL COSTS

I had the misfortune of experiencing the worst healthcare service at Advance International Hospital The entire experience was a nightmare from start to finish

The hospitals sole focus seems to be on extracting money from patients rather than providing quality care They charge exorbitant fees for every little thing and if youre on their panel be prepared for even more outrageous bills

The services provided are virtually nonexistent and youll be nickelanddimed for every basic necessity Its appalling how hospitals like Advance International have turned healthcare into a ruthless business preying on peoples vulnerability

I strongly advise everyone to steer clear of this hospital The lack of empathy extortionate pricing and subpar services make it a place to avoid at all costs

DO NOT GO THERE",Negative
151,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,5.0,4.4,Romankhan,Positive
152,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,1.0,4.4,I am visiting after many years the guys at main resignation counter was extremely slow after that despite taking appointment from eye specialist we were made to wait 15 hours Its a big hospital but no comparison to Agha khan in karachi that handles hundreds of patients without causing inconvenience,Negative
153,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,1.0,4.4,"Terrible experience, would not return.",Negative
154,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,5.0,4.4,Thanks to all good service i get from advanc international hospital spesialy najla ji afghani translater thank for a good service,Positive
155,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,5.0,4.4,Recommended hospital,Positive
156,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,5.0,4.4,Today I visit advance opd for Dr shazli Mr seeraj is very cooperative but the staff arooj she  wearing white coat she is very cooperative and professional she help every patient she guide for x ray medicine  and thank you for Dr shazli he tread very well and polit with patient thank you Dr shazli and ms arooj,Positive
157,Hospital,33.6965775,73.0504561,Advanced International Hospital Islamabad,5.0,4.4,Amazing place with exceptional quality,Positive
